ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00031,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00042,0005, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00043,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00045,0007, ,1,2,6,162.719047619,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00056,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00062,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00071,0010, ,1,2,6,162.719047619,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2, ,1,0,0,1,1,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00075,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00080,0012, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00091,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00098,0014, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00005,0001, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00016,0002, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00028,0003, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00039,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00043,0005, ,1,2,6,162.719047619,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00053,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00069,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00084,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00096,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00099,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00117,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00128,0012, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00143,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00151,0014, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00015,0001, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00027,0002, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00031,0003, ,1,2,6,162.719047619,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2, ,1,0,0,0,0,1,0,0,0, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00043,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00051,0005, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00060,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00079,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00080,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00097,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00108,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00119,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00129,0012, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00132,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00143,0014, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00005,0001, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00014,0002, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00015,0003, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00023,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00024,0005, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00031,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00039,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00050,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00055,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00062,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00064,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00072,0012, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00084,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00085,0014, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00008,0001, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00012,0002, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,1, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00019,0003, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00020,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00027,0005, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00040,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,0,0,0,0,0,1, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00049,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00052,0008, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,1, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00057,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00061,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00070,0011, ,1,2,6,162.719047619,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00075,0012, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,1, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00089,0013, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00090,0014, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,1, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00004,0001, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00011,0002, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00022,0003, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00030,0004, ,1,2,6,175.2358974359,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00035,0005, ,1,2,6,175.2358974359,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00049,0006, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00057,0007, ,1,2,6,175.2358974359,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00065,0008, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00075,0009, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00078,0010, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00104,0013, ,1,2,6,175.2358974359,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00106,0014, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17240,00123,0011, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00008,0001, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,0,0,0,0,1, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00018,0002, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00034,0003, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00037,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00041,0005, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00054,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00061,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00062,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00066,0009, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00076,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00088,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00089,0012, ,1,2,6,162.719047619,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00091,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17242,00102,0014, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00012,0001, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00013,0002, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00026,0003, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00039,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00056,0005, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00076,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00092,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00107,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00127,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00141,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00149,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00160,0012, ,1,2,6,162.719047619,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00161,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,02,AZANGARO,05,CAMINACA,17257,00162,0014, ,1,2,6,162.719047619,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00007,0001, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00014,0002, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00023,0003, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00031,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00035,0005, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00041,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00050,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00060,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00068,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00069,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00077,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00088,0012, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00097,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,05,MACARI,17282,00099,0014, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00007,0001, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00010,0002, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00017,0003, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00026,0004, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00029,0005, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00040,0006, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00043,0007, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00052,0008, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00058,0009, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00078,0010, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00080,0011, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00086,0012, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00087,0013, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,06,NUÑOA,17299,00095,0014, ,1,2,6,162.719047619,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2015,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00008,0001, ,1,2,6,175.2358974359,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
