ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00015,2, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00040,3, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00051,4, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00068,5, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00087,6, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00106,7, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00130,8, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00140,9, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00162,10, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00188,11, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00198,12, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00207,13, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,00209,14, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00002,1, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00010,2, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00015,3, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00022,4, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00026,5, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00033,6, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00046,7, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00056,8, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,0,1,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00064,9, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00068,10, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00081,11, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00087,12, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00095,13, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,07,ITUATA,16863,00098,14, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00019,1, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00023,2, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00044,3, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00049,4, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00058,5, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00065,6, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00090,7, ,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00106,8, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00114,9, ,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00123,10, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00132,11, ,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00143,12, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00153,13, ,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,03,CARABAYA,06,CRUCERO,16885,00154,14, ,1,2,6,162.719047619048,1,0,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00010,1, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00023,2, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00026,3, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00046,4, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00047,5, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00057,6, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00066,7, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00085,8, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00100,9, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00101,10, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00120,11, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00125,12, ,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00138,13, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,1,1,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,03,LIMBANI,16891,00153,14, ,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00008,1, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00018,2, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00025,3, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00026,4, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00035,5, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00042,6, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00049,7, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00059,9, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00066,10, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00078,11, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00079,12, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00084,13, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16892,00087,14, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00002,1, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00009,2, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00023,3, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00037,4, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00048,5, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00059,6, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00072,7, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00083,8, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00093,9, ,1,3,7,50.0595238095238,1,1,0,1,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00098,10, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00107,11, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00119,12, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00137,13, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16894,00143,14, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00008,1, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00047,3, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00066,4, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00078,5, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00086,6, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00111,7, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00137,8, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00146,9, ,1,3,7,58.4027777777778,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00162,10, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00178,11, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16896,00197,13, ,1,3,7,58.4027777777778,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00007,1, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00008,2, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00013,3, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00034,5, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00047,6, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00055,7, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00064,8, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00082,9, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00083,10, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00102,11, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00107,12, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00131,14, ,1,3,7,53.9102564102564,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00006,1, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00018,2, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00026,3, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00036,4, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00044,5, ,1,3,7,50.0595238095238,1,1,1,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00048,6, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00063,7, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2016,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00076,8, ,1,3,7,50.0595238095238,1,1,0,2, , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
