ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2018,21,PUNO,02,AZANGARO,09,POTONI,17047,00106,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,28,50,78,2000, , ,0,15,350,12,0,0,0,0,0, , , , ,0,0,0,0,0,250,2627,2705, 
2018,21,PUNO,02,AZANGARO,09,POTONI,17047,00119,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,30,0,0,0,0,125,155,1500, , ,0,0,80,0,20,0,0,0,0, , , , ,0,0,0,0,0,80,1680,1835, 
2018,21,PUNO,02,AZANGARO,09,POTONI,17047,00131,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,60, , ,8,1,0,0,400,0,0,0,80,420,1200,5000, , ,0,25,450,12,0,0,0,0,0, , , , ,0,0,0,0,0,2000,7487,8687, 
2018,21,PUNO,02,AZANGARO,09,POTONI,17047,00141,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,95,0,0,0,0,35,130,4000, , ,0,0,200,12,50,0,0,0,0, , , , ,0,0,0,0,0,400,4662,4792, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00001,1, ,1,2,6,162.719047619048,1, ,1,1,1200,0,0,240,150, , ,2,2,0,0,50,0,0,0,0,195,1835,1500, , ,0,21,80,0,50,0,0,300,0, , ,1, ,0,0,0,0,30,80,2061,3896, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00010,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,40, , ,2,1,0,0,80,0,0,0,0,50,290,60, , ,10,6,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,40,166,456, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00020,3, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,100, , ,1,2,0,0,0,0,0,0,20,120,300,580, , ,40,9,80,0,20,0,0,0,0, , , , ,0,0,0,0,0,60,789,1089, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00029,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,23,0,0,0,0,16,39,160, , ,25,24,44,15,0,0,0,0,0, , , , ,0,0,0,0,0,35,303,342, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00039,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,75,0,0,0,0,10,85,540, , ,30,9,40,5,20,0,0,0,0, , , , ,0,0,0,0,0,45,689,774, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00049,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,150, , ,2,2,0,0,276,0,0,0,0,180,726,1700, , ,80,42,250,10,80,0,0,0,0, , , , ,9240,0,0,0,0,150,11552,12278, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00061,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,90,0,0,0,0,45,135,209, , ,30,6,60,0,20,0,0,0,0, , , , ,0,0,0,0,0,40,365,500, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00080,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,90,50, , ,1,1,0,0,46,0,0,0,0,45,231,450, , ,30,15,80,0,20,0,0,0,0, , , , ,595,0,0,0,0,80,1270,1501, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00093,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,50, , ,1,1,0,0,200,0,0,0,0,65,375,650, , ,30,15,80,0,20,0,0,0,0, , , , ,0,0,0,0,0,60,855,1230, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00106,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,60,30, , ,2,1,0,0,70,0,0,0,26,2060,2246,5730, , ,0,18,540,0,160,0,0,0,0, , , , ,3220,0,0,0,0,50,9718,11964, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00112,12, ,1,2,6,162.719047619048,1, ,1,1,150,0,0,60,50, , ,2,2,0,0,110,0,0,0,26,120,516,2500, , ,50,15,80,0,40,0,0,0,0, , , , ,0,0,0,0,0,100,2785,3301, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00118,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,46,0,0,0,0,50,96,3200, , ,30,24,80,5,60,0,0,0,0, , , , ,450,0,0,0,0,150,3999,4095, 
2018,21,PUNO,02,AZANGARO,08,MUÑANI,17057,00129,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,87,87,3900, , ,0,49,120,3,0,0,0,0,0, , , , ,1188,0,0,0,0,275,5535,5622, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00002,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,50, , ,2,1,44,0,0,0,0,0,0,120,334,280, , ,20,6,70,5,20,0,0,0,0, , , , ,0,0,0,0,0,60,461,795, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00004,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,150,650,0,0,25,25,850,200, , ,90,15,40,5,20,0,0,0,0, , , , ,120,0,0,0,0,70,560,1410, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00015,3, ,1,2,6,162.719047619048,1, ,1,1,400,0,0,90,100, , ,3,4,0,0,0,0,0,0,26,60,676,600, , ,40,15,60,5,40,0,0,0,0, , , , ,60,0,0,0,0,70,890,1566, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00022,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,70,50, , ,2,1,0,0,50,0,0,0,0,120,290,300, , ,40,15,60,0,50,0,0,0,0, , , , ,0,0,0,0,0,60,525,815, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00032,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,90,75, , ,1,1,44,0,50,0,0,0,0,120,379,200, , ,30,6,72,0,10,0,0,0,0, , , , ,0,0,0,0,0,30,348,727, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00039,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,25,0,0,0,0,0,0,30,55,50, , ,40,6,20,5,20,0,0,0,0, , , , ,0,0,0,0,0,40,181,236, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00051,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,70,50, , ,2,2,0,0,25,0,0,0,0,120,265,500, , ,25,10,70,5,0,0,0,0,0, , , , ,0,0,0,0,0,80,690,955, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00054,8, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,24,0,0,0,0,0,0,50,74,300, , ,40,6,45,5,20,0,0,0,0, , , , ,0,0,0,0,0,50,466,540, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00065,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,30,30,50, , ,30,6,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,126,156, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00075,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,100,50, , ,2,1,24,0,0,0,0,0,0,120,294,500, , ,40,12,120,0,50,0,0,0,0, , , , ,0,0,0,0,0,80,802,1096, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00079,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,250,200, , ,3,4,24,0,300,0,0,0,0,1080,1854,600, , ,80,45,250,0,80,0,0,0,0, , , , ,4200,0,0,0,0,100,5355,7209, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00091,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,30,25, , ,1,1,44,0,0,0,0,0,0,170,269,300, , ,30,9,36,5,10,0,0,0,0, , , , ,0,0,0,0,0,49,439,708, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00099,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,38,0,0,0,0,0,13,240,291,100, , ,30,9,24,5,80,0,0,0,0, , , , ,0,0,0,0,0,50,298,589, 
2018,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00103,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,120, , , ,2,24,0,62,0,0,0,28,200,434,600, , ,40,9,120,10,30,0,0,0,0, , , , ,0,0,0,0,0,159,968,1402, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00009,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,0, , ,4, ,0,0,130,0,0,0,0,520,890,3000, , ,10,0,20,5,120,0,0,0,0, , , , ,0,0,0,0,0,80,3235,4125, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00019,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,0, , ,4, ,0,0,120,0,0,0,0,90,450,2800, , ,5,0,7,5,20,0,0,0,0, , , , ,0,0,0,0,0,20,2857,3307, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00025,3, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,140,0, , ,2, ,0,0,23,0,0,0,0,360,523,3000, , ,5,0,20,5,180,0,0,0,0, , , , ,0,0,0,0,0,20,3230,3753, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00042,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,240,0, , ,3, ,0,0,130,0,0,0,0,0,370,1800, , ,0,0,60,0,20,0,0,0,0, , , , ,0,0,0,0,0,30,1910,2280, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00047,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,60,180,1400, , ,5,0,6,0,20,0,0,0,0, , , , ,0,0,0,0,0,30,1461,1641, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00065,6, ,1,2,6,162.719047619048,1, ,1,0,0,0,0,150,0, , ,3, ,0,0,60,0,0,0,0,0,210, , , , , , , , , , , , , , , , , , , , , , , ,210, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00076,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,210,0, , ,3, ,0,0,120,0,0,0,0,200,530,4000, , ,10,0,52,6,20,0,0,0,0, , , , ,0,0,0,0,0,50,4138,4668, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00079,8, ,1,2,6,162.719047619048,1, ,1,0,0,0,0,385,0, , ,11, ,0,0,0,0,0,0,0,180,565, , , , , , , , , , , , , , , , , , , , , , , ,565, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00094,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,360,120, , ,6,2,0,0,50,0,0,0,0,0,530,1800, , ,8,5,15,30,20,0,0,0,0, , , , ,0,0,0,0,0,40,1918,2448, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00103,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,70,0, , ,2, ,0,0,120,0,0,0,0,0,190,300, , ,3,0,2,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,305,495, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00106,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,420,0, , ,7, ,0,0,120,0,0,0,0,300,840,3500, , ,5,15,14,5,240,0,0,0,0, , , , ,0,0,0,0,0,20,3799,4639, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00123,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,70,70,1700, , ,5,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,1745,1815, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00137,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,180,0, , ,3, ,0,0,40,0,0,0,0,180,400,1600, , ,5,0,10,10,0,0,0,0,0, , , , ,0,0,0,0,0,15,1640,2040, 
2018,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00154,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,360,0, , ,4, ,0,0,40,0,0,0,0,0,400,2500, , ,5,0,10,7,15,0,0,0,0, , , , ,0,0,0,0,0,30,2567,2967, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00011,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,0,80,150, , ,0,6,20,5,0,0,0,0,0, , , , ,0,0,0,0,0,40,221,301, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00015,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,25,100,125,500, , ,0,30,48,3,50,0,0,0,0, , , , ,164,0,0,0,0,90,885,1010, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00020,3, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,40,50,90,180,500, , ,24,16,60,20,50,0,0,0,0, , , , ,1675,0,0,0,0,100,2445,2625, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00029,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,450,240, , ,6,4,0,0,0,0,0,0,22,320,1032,1000, , ,150,30,720,10,720,0,0,0,0, , , , ,2490,0,0,0,0,260,5380,6412, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00038,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,15,0,0,0,11,90,116,350, , ,0,6,25,5,50,0,0,0,0, , , , ,122,0,0,0,0,33,591,707, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00047,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,70, , ,1,1,0,0,0,0,0,0,0,0,150,560, , ,40,30,50,16,0,0,0,0,0, , , , ,808,0,0,0,0,150,1654,1804, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00057,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,80,0, , ,2, ,0,0,19,0,0,0,0,45,144,100, , ,0,3,40,5,50,0,0,0,0, , , , ,0,0,0,0,0,38,236,380, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00065,8, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,26,80,106,410, , ,0,14,310,0,20,0,0,0,0, , , , ,0,0,0,0,0,68,822,928, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00074,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,150,100, , ,5,4,0,0,61,1300,0,0,52,90,1753,620, , ,0,14,150,15,0,0,0,0,0, , , , ,0,0,0,0,0,200,999,2752, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00085,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,70,25, , ,2,1,0,0,96,0,0,0,0,45,236,300, , ,0,10,120,5,50,0,0,0,0, , , , ,110,0,0,0,0,30,625,861, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00094,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,11,0,0,0,0,0,11,500, , ,0,6,10,1,20,0,0,0,0, , , , ,0,0,0,0,0,17,554,565, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00105,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,140,60, , ,4,2,0,0,150,0,0,0,26,320,696,2000, , ,0,12,720,10,40,0,0,0,0, , , , ,0,0,0,0,0,95,2877,3573, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00115,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,11,0,0,0,0,120,131,550, , ,0,21,40,0,20,0,0,0,0, , , , ,258,0,0,0,0,115,1004,1135, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00116,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,34,0,0,0,0,80,114,244, , ,20,9,14,2,20,0,0,0,0, , , , ,54,0,0,0,0,58,421,535, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00004,1, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,160,0,0,0,0,0,160,500, , ,0,0,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,0,520,680, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00013,2, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,90,120, , ,3,4,0,0,92,0,0,0,50,270,622,600, , ,10,12,30,0,100,0,0,0,0, , , , ,48,0,0,0,0,90,890,1512, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00023,3, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,11,0,0,0,0,60,71,400, , ,40,0,40,4,0,0,0,0,0, , , , ,0,0,0,0,0,42,526,597, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00029,4, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,120,0, , ,2, ,0,0,28,0,0,0,0,60,208,500, , ,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,520,728, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00036,5, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,20,30, , ,1,1,0,0,25,0,0,0,0,40,115,200, , ,20,6,30,0,50,0,0,0,0, , , , ,0,0,0,0,0,14,320,435, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00051,6, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,105,300, , ,3,4,0,0,290,0,0,0,39,180,914,650, , ,50,24,80,0,80,0,0,0,0, , , , ,0,0,0,0,0,90,974,1888, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00061,7, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,560,0,0,0,60,360,980,1500, , ,120,15,28,0,80,0,0,0,0, , , , ,0,0,0,0,0,38,1781,2761, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00069,8, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,50,75, , ,2,3,0,0,46,0,0,0,42,240,453,1000, , ,100,6,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,1186,1639, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00078,9, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,125,0,0,0,0,270,395,750, , ,30,6,45,5,50,0,0,0,0, , , , ,312,0,0,0,0,70,1268,1663, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00082,10, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,65,0,0,0,13,60,138,120, , ,10,9,20,5,50,0,0,0,0, , , , ,0,0,0,0,0,20,234,372, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00084,11, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,161,0,0,0,0,150,311,800, , ,30,6,40,0,80,0,0,0,0, , , , ,0,0,0,0,0,39,995,1306, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00090,12, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,47,0,0,0,25,60,132,20, , ,50,8,20,0,20,0,0,0,0, , , , ,0,0,0,0,0,30,148,280, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00096,13, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,0,0, , , , ,0,0,46,0,0,0,60,0,106,500, , ,30,12,25,35,100,0,0,0,0, , , , ,350,0,0,0,0,63,1115,1221, 
2018,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00103,14, ,1,2,6,162.719047619048,1, ,1,1,0,0,0,90,75, , ,3,3,0,0,142,620,0,0,52,360,1339,2200, , ,75,12,120,0,150,0,0,0,0, , , , ,0,0,0,0,0,164,2721,4060, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00012,1, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,60,60, , ,2,2,0,0,115,0,0,0,0,320,555,450, , ,30,0,80,0,20,0,0,0,0, , , , ,0,0,0,0,0,60,640,1195, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00023,2, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,20,100,0, , ,0,0,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,40,140, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00029,3, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,51,0,0,0,0,90,141,380, , ,20,15,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,525,666, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00044,4, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,20,0,20,40,500, , ,30,6,35,0,20,0,0,0,0, , , , ,0,0,0,0,0,40,631,671, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00059,5, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,11,0,0,0,0,25,36,300, , ,0,0,24,0,0,0,0,0,0, , , , ,0,0,0,0,0,40,364,400, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00073,6, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,70,0,0,0,0,30,100,350, , ,20,9,30,0,20,0,0,0,0, , , , ,0,0,0,0,0,30,459,559, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00084,7, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,75,0,0,0,0,45,120,800, , ,20,9,40,0,20,0,0,0,0, , , , ,0,0,0,0,0,50,939,1059, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00086,8, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,45,125,250, , ,0,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,40,330,455, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00092,9, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,60,30, , ,1,1,0,0,40,0,0,0,0,90,220,350, , ,30,6,30,5,0,0,0,0,0, , , , ,0,0,0,0,0,50,471,691, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00098,10, ,1,2,6,175.235897435897,1, ,1,1,500,0,0,150,150, , ,1,1,0,0,150,0,0,0,130,220,1300,5000, , ,400,9,600,5,600,0,0,0,0, , , , ,660,0,0,0,0,200,7474,8774, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00110,11, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,60,50, , ,1,1,0,0,80,0,0,0,0,70,260,600, , ,30,6,80,0,0,0,0,0,0, , , , ,95,0,0,0,0,40,851,1111, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00127,13, ,1,2,6,175.235897435897,1, ,1,1,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,30,75,50, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,125, 
2018,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00133,14, ,1,2,6,175.235897435897,1, ,1,1,300,0,0,0,0, , , , ,0,0,120,0,0,0,0,90,510,400, , ,30,9,40,0,30,0,0,0,0, , , , ,0,0,0,0,0,60,569,1079, 
2018,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00003,1, ,1,2,6,189.838888888889,1, ,1,1,0,0,0,0,0, , , , ,0,0,193,0,0,0,0,0,193,2700, , ,15,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,25,2760,2953, 
2018,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00004,2, ,1,2,6,189.838888888889,1, ,1,1,300,0,0,0,0, , , , ,0,0,291,0,0,0,0,0,591,5605, , ,40,15,80,0,35,0,0,0,0, , , , ,864,0,0,0,0,60,6699,7290, 
2018,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00009,3, ,1,2,6,189.838888888889,1, ,1,1,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,0,20,350, , ,2,0,6,0,0,0,0,0,0, , , , ,0,0,0,0,0,8,366,386, 
2018,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00024,5, ,1,2,6,189.838888888889,1, ,1,1,300,0,0,480,240, , ,8,4,0,0,180,0,0,0,0,400,1600,4800, , ,9,27,180,0,600,0,0,0,0, , , , ,3000,0,0,0,0,60,8676,10276, 
2018,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00038,7, ,1,2,6,189.838888888889,1, ,1,1,0,0,0,240,240, , ,3,3,0,0,150,0,0,0,0,0,630,1800, , ,10,6,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,60,1886,2516, 
2018,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00048,8, ,1,2,6,189.838888888889,1, ,1,1,0,0,0,80,40, , ,2,2,0,0,80,0,0,0,0,0,200,305, , ,5,0,5,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,325,525, 
2018,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00056,9, ,1,2,6,189.838888888889,1, ,1,1,0,0,0,120,80, , ,3,2,0,0,125,0,0,0,0,180,505,980, , ,3,3,3,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,1009,1514, 
