ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002A_7A_1C,P1002A_7A_2C,P1002A_7B_1C,P1002A_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2015,21,PUNO,02,AZANGARO,04,ASILLO,17074,00136,0013, ,1,2,6,162.719047619,1,1,1,0,0,0,90,0, , ,3, ,0,0,300,0,0,60,0,0,450,0, , ,0,0,0,0,0,0,0,0,0, , , , ,1300,0,0,0,0,30,1330,1780, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17074,00147,0014, ,1,2,6,162.719047619,1,1,1,0,0,0,90,0, , ,3, ,0,0,350,0,0,90,0,0,530,0, , ,0,0,0,0,0,0,0,0,0, , , , ,900,0,0,0,0,50,950,1480, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17083,00154,0001,4,1,2, ,5.1619,2,1,1,0,0,0,1250,0, , ,5, ,0,0,3300,0,0,0,0,2550,7100,15000,45,160,0,80,500,100,0,0,7400,0,0, ,2, , ,0,0,0,0,0,300,23585,30685, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00001,0001, ,1,2,6,175.2358974359,1,1,1,0,0,0,120,0, , ,3, ,0,0,1500,0,0,300,0,0,1920,0, , ,0,20,50,30,0,0,0,0,0, , , , ,500,0,0,0,0,150,750,2670, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00014,0002, ,1,2,6,175.2358974359,1,1,1,0,0,0,35,0, , ,1, ,0,0,600,0,0,80,0,0,715,0, , ,0,0,50,30,0,0,0,0,0, , , , ,0,0,0,0,0,60,140,855, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00033,0004, ,1,2,6,175.2358974359,1,1,1,300,0,0,80,0, , ,2, ,0,0,450,0,0,800,0,0,1630,200, , ,0,20,50,30,0,0,0,0,0, , , , ,0,0,0,0,0,100,400,2030, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00035,0005, ,1,2,6,175.2358974359,1,1,1,100,0,0,60,0, , ,2, ,0,0,300,0,0,100,0,0,560,0, , ,0,20,30,20,0,0,0,0,0, , , , ,800,0,0,0,0,0,870,1430, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00049,0007, ,1,2,6,175.2358974359,1,1,1,100,0,0,60,0, , ,2, ,0,0,300,0,0,350,0,0,810,0, , ,0,20,30,40,0,0,0,0,0, , , , ,2000,0,0,0,0,80,2170,2980, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00050,0008, ,1,2,6,175.2358974359,1,1,1,200,0,0,60,0, , ,2, ,0,0,1000,0,0,100,0,0,1360,0, , ,0,0,30,20,0,0,0,0,0, , , , ,0,0,0,0,0,0,50,1410, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00062,0009, ,1,2,6,175.2358974359,1,1,1,500,0,0,200,0, , ,4, ,0,0,1000,0,0,300,0,0,2000,0, , ,0,30,80,50,0,0,0,0,0, , , , ,600,0,300,0,0,300,1360,3360, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00077,0010, ,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , , , , , , ,0, , ,0,0,0,0,0,0,0,0,50, , , ,1,0,0,0,0,0,0,50,50, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00089,0011, ,1,2,6,175.2358974359,1,1,1,100,0,0,60,0, , ,2, ,0,0,500,0,0,40,0,0,700,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,50,750, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00093,0012, ,1,2,6,175.2358974359,1,1,1,80,0,0,60,0, , ,2, ,0,0,500,0,0,0,0,0,640,0, , ,0,20,30,20,0,0,0,0,0, , , , ,800,0,0,0,0,50,920,1560, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00102,0013, ,1,2,6,175.2358974359,1,1,1,0,0,0,60,0, , ,2, ,0,0,500,0,0,100,0,0,660,0, , ,0,0,50,20,0,0,0,0,0, , , , ,0,0,0,0,0,80,150,810, 
2015,21,PUNO,02,AZANGARO,04,ASILLO,17088,00115,0014, ,1,2,6,175.2358974359,1,1,1,0,0,1000,0,0, ,2, , ,0,0,1000,0,0,60,0,0,2060,0, , ,0,30,50,20,0,0,1000,0,0, ,2, , ,0,0,0,0,0,100,1200,3260, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00003,0001, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,300,0,0,200,0,0,560,50, , ,0,0,0,0,0,0,0,0,0, , , , ,900,0,0,0,0,200,1150,1710, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00004,0002, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,400,0,0,300,0,0,760,50, , ,10,10,5,0,200,0,0,0,0, , , , ,0,0,0,0,0,80,355,1115, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00017,0003, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,300,0,0,150,0,0,510,50, , ,10,10,5,0,150,0,0,0,0, , , , ,850,0,0,0,0,100,1175,1685, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00025,0004, ,1,2,6,162.719047619,1,1,1,0,0,0,90,0, , ,3, ,0,0,450,0,0,45,0,0,585,50, , ,10,10,10,0,150,0,0,0,0, , , , ,250,0,0,0,0,100,580,1165, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00034,0005, ,1,2,6,162.719047619,1,0,1, , , , , , , , , , , , , , , , , , ,200, , ,10,10,5,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,255,255, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00044,0006, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,240,0,0,60,0,0,360,50, , ,10,10,5,0,50,0,0,0,0, , , , ,0,0,0,0,0,30,155,515, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00052,0007, ,1,2,6,162.719047619,1,1,1,0,0,0,30,0, , ,1, ,0,0,160,0,0,0,40,0,230,20, , ,5,10,5,0,50,0,0,0,0, , , , ,0,0,0,0,0,100,190,420, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00062,0008, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,200,0,0,120,0,0,380,20, , ,10,10,5,0,150,0,0,0,0, , , , ,0,0,0,0,0,30,225,605, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00070,0009, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,0,0,0,70,0,0,130,50, , ,10,10,5,0,100,0,0,0,0, , , , ,0,0,0,0,0,50,225,355, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00082,0010, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,300,0,0,0,80,0,440,50, , ,10,5,10,0,50,0,0,0,0, , , , ,0,0,0,0,0,50,175,615, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00090,0011, ,1,2,6,162.719047619,1,1,1,0,0,0,30,0, , ,1, ,0,0,200,0,0,40,0,0,270,20, , ,10,10,5,5,50,0,0,0,0, , , , ,0,0,0,0,0,30,130,400, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00100,0012, ,1,2,6,162.719047619,1,1,1,100,0,0,30,25, , ,1,1,0,0,250,0,0,40,0,0,445,50, , ,10,10,5,0,150,0,0,0,0, , , , ,0,0,0,0,0,150,375,820, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00101,0013, ,1,2,6,162.719047619,1,1,1,0,0,0,30,0, , ,1, ,0,0,160,0,0,0,0,0,190,20, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,50,240, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00112,0014, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,200,0,0,60,0,0,320,20, , ,15,10,5,0,100,0,0,0,0, , , , ,0,0,0,0,0,30,180,500, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00006,0001, ,1,2,6,162.719047619,1,1,1,0,0,0,300,0, , ,3, ,0,0,300,0,0,400,0,0,1000,0, , ,0,100,200,50,0,0,0,0,0, , , , ,0,0,300,0,0,200,850,1850, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00015,0002, ,1,2,6,162.719047619,1,1,1,0,0,0,80,0, , ,2, ,0,0,0,0,0,100,0,0,180,0, , ,0,20,30,10,0,0,0,0,0, , , , ,0,0,0,0,0,30,90,270, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00024,0003, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,1, ,0,0,0,0,0,0,0,0,60,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,30,90, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00031,0004, ,1,2,6,162.719047619,1,1,1,0,0,0,300,0, , ,3, ,0,0,200,1000,0,300,50,0,1850,0, , ,40,80,50,40,200,0,0,0,0, , , , ,0,0,0,0,0,500,910,2760, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00042,0005, ,1,2,6,162.719047619,1,1,1,0,0,0,100,0, , ,2, ,0,0,1600,0,0,200,0,0,1900,0, , ,30,10,50,50,0,0,0,0,0, , , , ,0,0,0,0,0,100,240,2140, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00043,0006, ,1,2,6,162.719047619,1,1,1,0,1000,0,400,0,1, ,3, ,0,0,800,0,0,300,0,0,2500,0, , ,0,0,80,20,0,0,0,0,0, , , , ,0,0,0,0,0,100,200,2700, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00045,0007, ,1,2,6,162.719047619,1,1,1,0,0,0,400,0, , ,4, ,0,0,450,0,0,300,0,0,1150,0, , ,0,0,300,100,0,0,0,0,0, , , , ,0,0,0,0,0,100,500,1650, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00056,0008, ,1,2,6,162.719047619,1,1,1,0,0,0,200,0, , ,4, ,0,0,700,0,0,360,0,0,1260,0, , ,0,0,250,50,0,0,0,0,0, , , , ,0,0,0,0,0,80,380,1640, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00062,0009, ,1,2,6,162.719047619,1,1,1,0,0,0,200,0, , ,2, ,0,0,400,0,0,300,0,0,900,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,900, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00071,0010, ,1,2,6,162.719047619,1,1,1,0,0,0,300,0, , ,4, ,0,0,400,0,0,300,0,0,1000,200, , ,0,0,100,50,0,0,0,0,0, , , , ,0,0,0,0,0,2000,2350,3350, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00075,0011, ,1,2,6,162.719047619,1,1,1,0,0,0,80,0, , ,2, ,0,0,200,0,0,60,0,0,340,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,340, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00080,0012, ,1,2,6,162.719047619,1,1,1,0,0,0,80,0, , ,2, ,0,0,120,0,0,60,0,0,260,0, , ,0,0,60,20,0,0,0,0,0, , , , ,100,0,0,0,0,20,200,460, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00091,0013, ,1,2,6,162.719047619,1,1,1,0,0,0,50,0, , ,1, ,0,0,200,0,0,50,0,0,300,0, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,30,330, 
2015,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00098,0014, ,1,2,6,162.719047619,1,1,1,0,0,0,80,0, , ,2, ,0,0,0,0,0,100,0,0,180,0, , ,0,0,30,10,0,0,0,0,0, , , , ,0,0,0,0,0,20,60,240, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00005,0001, ,1,2,6,162.719047619,1,1,1,0,0,0,120,0, , ,1, ,0,0,0,0,0,250,0,0,370,1800, , ,0,4,8,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1812,2182, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00016,0002, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,15,0,0,15,1080, , ,4,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1104,1119, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00028,0003, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,400,0,0,400,3500, , ,0,0,9,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,3509,3909, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00039,0004, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,300,0,0,300,0, , ,0,0,12,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,12,312, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00043,0005, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,300,0,0,300,300, , ,15,0,100,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,415,715, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00053,0006, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,300,0,0,300,2000, , ,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,2020,2320, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00069,0007, ,1,2,6,162.719047619,1,1,1,600,0,0,0,0, , , , ,0,0,0,0,0,300,0,0,900,3600, , ,5,0,10,0,0,0,0,0,0, , , , ,270,0,0,0,0,0,3885,4785, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00084,0008, ,1,2,6,162.719047619,1,1,1,0,0,0,300,200, , ,3,4,0,0,0,0,0,400,0,0,900,3500, , ,0,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,3530,4430, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00096,0009, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,5000, , ,0,0,60,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,5060,5060, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00099,0010, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,100,0,0,100,1800, , ,12,0,35,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1847,1947, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00117,0011, ,1,2,6,162.719047619,1,1,1,0,0,0,300,400, , ,10,5,0,0,0,0,0,400,0,0,1100,10800, , ,20,30,50,5,60,0,0,0,0, , , , ,5,0,0,0,0,0,10970,12070, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00128,0012, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,20,0,0,20,1800, , ,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1820,1840, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00143,0013, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,150,0,0,150,1600, , ,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,1620,1770, 
2015,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00151,0014, ,1,2,6,162.719047619,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,0,0,30, , , , , , , , , , , , , , , , , , , , , , , ,30, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00015,0001, ,1,2,6,162.719047619,1,1,1,770,0,0,0,0, , , , ,0,0,100,0,0,0,0,500,1370,2000, , ,5,5,5,0,20,0,0,0,0, , , , ,0,0,0,0,0,10,2045,3415, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00027,0002, ,1,2,6,162.719047619,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,500,700, , , , , , , , , , , , , , , , , , , , , , , ,700, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00031,0003, ,1,2,6,162.719047619,1,1,1,500,0,0,0,0, , , , ,0,0,500,0,0,0,240,800,2040,4000, , ,50,24,10,0,80,0,0,0,0, , , , ,50,0,0,0,0,20,4234,6274, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00043,0004, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,50,0,13000,0,110,0,13160,1000, , ,6,6,6,0,50,0,0,0,0, , , , ,0,0,0,0,0,25,1093,14253, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00051,0005, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,200,220,500, , ,5,0,5,0,25,0,0,0,0, , , , ,0,0,0,0,0,15,550,770, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00060,0006, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,800,1000,1000, , ,10,10,10,0,80,0,0,0,0, , , , ,50,0,0,0,0,15,1175,2175, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00079,0007, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,200,300,2500, , ,24,40,15,10,50,0,0,0,0, , , , ,0,0,0,0,0,80,2719,3019, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00080,0008, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,20,0,0,0,0,45,65,100, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,165, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00097,0009, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,235,335,1500, , ,5,6,8,8,40,0,0,0,0, , , , ,0,0,0,0,0,54,1621,1956, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00108,0010, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0,200, , ,10,0,10,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,220,220, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00119,0011, ,1,2,6,162.719047619,1,1,1,0,0,0,210,0, , ,6, ,0,0,200,0,0,255,0,500,1165,2000, , ,20,20,20,0,100,0,0,0,0, , , , ,0,0,0,0,0,100,2260,3425, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00129,0012, ,1,2,6,162.719047619,1,1,1,500,0,0,0,0, , , , ,0,8,50,0,0,0,0,250,808,2000, , ,15,24,10,5,50,0,0,0,0, , , , ,0,0,0,0,0,20,2124,2932, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00132,0013, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,50,0,0,0,0,400,450,3000, , ,8,25,8,8,150,0,0,0,0, , , , ,50,0,0,0,0,100,3349,3799, 
2015,21,PUNO,02,AZANGARO,03,ARAPA,17195,00143,0014, ,1,2,6,162.719047619,1,1,1,0,0,0,805,700, , ,23,20,0,0,200,0,0,0,50,400,2155,4500, , ,15,30,20,8,160,0,0,0,0, , , , ,0,0,0,0,0,25,4758,6913, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00005,0001, ,1,2,6,162.719047619,1,1,1,0,0,0,80,0, , ,2, ,0,0,320,0,0,0,0,60,460,0, , ,0,0,0,0,0,0,0,0,0, , , , ,250,0,0,0,0,80,330,790, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00014,0002, ,1,2,6,162.719047619,1,1,1,0,0,0,80,0, , ,2, ,0,0,150,0,0,0,0,60,290,0, , ,0,0,80,50,0,0,0,0,0, , , , ,350,0,0,0,0,100,580,870, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00015,0003, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,250,0,0,0,0,60,370,0, , ,0,0,200,100,0,0,0,0,0, , , , ,600,0,0,0,0,300,1200,1570, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00023,0004, ,1,2,6,162.719047619,1,1,1,0,0,0,30,0, , ,1, ,0,0,150,0,0,20,0,50,250,0, , ,0,0,0,0,0,0,0,0,0, , , , ,350,0,0,0,0,0,350,600, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00024,0005, ,1,2,6,162.719047619,1,1,1,100,0,0,45,0, , ,1, ,0,0,200,0,0,50,0,100,495,0, , ,0,0,50,20,0,0,0,0,0, , , , ,300,0,0,0,0,200,570,1065, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00031,0006, ,1,2,6,162.719047619,1,1,1,0,0,0,100,0, , ,2, ,0,0,300,0,0,60,0,0,460,0, , ,0,0,200,80,0,0,0,0,0, , , , ,800,0,0,0,0,200,1280,1740, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00039,0007, ,1,2,6,162.719047619,1,1,1,0,0,0,80,0, , ,2, ,0,0,350,0,0,60,0,50,540,0, , ,0,0,200,50,0,0,0,0,0, , , , ,0,0,0,0,0,100,350,890, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00050,0008, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,75,30,0,0,0,0,105,500, , ,20,0,74,0,0,0,0,0,0, , , , ,0,0,0,0,0,9,603,708, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00055,0009, ,1,2,6,162.719047619,1,1,1,0,0,0,90,90, , ,3,3,0,0,200,0,0,0,0,700,1080,1200, , ,50,0,200,30,0,0,0,0,0, , , , ,3200,0,0,0,0,50,4730,5810, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00062,0010, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,250,18,0,0,0,90,358,400, , ,10,0,30,0,0,0,0,0,0, , , , ,200,0,0,0,0,10,650,1008, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00064,0011, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,200,0,0,0,0,600,860,700, , ,0,0,120,50,0,0,0,0,0, , , , ,580,0,0,0,0,20,1470,2330, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00072,0012, ,1,2,6,162.719047619,1,1,1,0,0,0,40,0, , ,2, ,0,0,432,0,0,0,0,0,472,0, , ,40,10,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,100,572, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00084,0013, ,1,2,6,162.719047619,1,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,0,120,220,400, , ,0,0,60,0,0,0,0,0,0, , , , ,80,0,0,0,0,10,550,770, 
2015,21,PUNO,02,AZANGARO,06,CHUPA,17200,00085,0014, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,200,0,0,0,0,60,320,0, , ,0,0,150,50,0,0,0,0,0, , , , ,0,0,0,0,0,80,280,600, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00008,0001, ,1,2,6,162.719047619,1,1,0,0,0,0,60,0, , ,2, ,0,0,150,0,0,80,0,0,290, , , , , , , , , , , , , , , , , , , , , , , ,290, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00012,0002, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,160,0,0,400,0,0,620,50, , ,0,20,10,5,0,0,0,0,0, , , , ,0,0,0,0,0,30,115,735, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00019,0003, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,400,0,0,60,0,0,520,50, , ,10,5,5,5,150,0,0,0,0, , , , ,0,0,0,0,0,30,255,775, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00020,0004, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,0,0,0,200,0,0,260,50, , ,10,10,5,10,150,0,0,0,0, , , , ,0,0,0,0,0,20,255,515, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00027,0005, ,1,2,6,162.719047619,1,1,0,0,0,0,30,0, , ,1, ,0,0,0,0,0,50,10,0,90, , , , , , , , , , , , , , , , , , , , , , , ,90, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00040,0006, ,1,2,6,162.719047619,1,1,1,0,0,0,30,0, , ,1, ,8,9,0,0,0,30,20,0,97,0, , ,10,5,5,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,50,147, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00049,0007, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,600,0,0,50,20,0,730,50, , ,10,10,10,5,0,0,0,0,0, , , , ,0,0,0,0,0,50,135,865, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00052,0008, ,1,2,6,162.719047619,1,1,0,0,0,0,60,0, , ,2, ,0,0,0,0,0,40,0,0,100, , , , , , , , , , , , , , , , , , , , , , , ,100, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00057,0009, ,1,2,6,162.719047619,1,1,1,0,0,0,30,0, , ,1, ,0,0,100,0,0,100,0,0,230,50, , ,10,10,5,5,0,0,0,0,0, , , , ,0,0,0,0,0,50,130,360, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00061,0010, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,200,0,0,100,0,0,360,50, , ,10,15,5,5,0,0,0,0,0, , , , ,0,0,0,0,0,30,115,475, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00070,0011, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,160,0,0,50,10,0,280,50, , ,10,5,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,95,375, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00075,0012, ,1,2,6,162.719047619,1,1,1,0,0,0,60,0, , ,2, ,0,0,0,0,0,30,0,40,130,10, , ,10,10,5,5,30,0,0,0,0, , , , ,0,0,0,0,0,10,80,210, 
2015,21,PUNO,02,AZANGARO,10,SAMAN,17239,00089,0013, ,1,2,6,162.719047619,1,1,0,0,0,0,0,30, , , ,1,0,0,50,0,0,0,0,0,80, , , , , , , , , , , , , , , , , , , , , , , ,80, 
