ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_3,P1001A_4,P1001A_5,P1001A_6,P1001A_6A,P1001A_6B,P1001A_6C,P1002B_1,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_8,P1002B_9,P1002B_10,P1002B_10A,P1002B_10B,OMICAP1000
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00009,1, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00011,2, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00022,3, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00025,4, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00031,5, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00042,6, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00051,7, ,2,1,3,7,53.9102564103,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00055,8, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00063,9, ,2,1,3,7,53.9102564103,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00073,10, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00081,11, ,2,1,3,7,53.9102564103,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00084,12, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16828,00096,14, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00004,1, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00019,2, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00028,3, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00042,4, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00051,5, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00061,6, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00073,7, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00084,8, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00096,9, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00115,10, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00117,11, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00118,12, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00130,13, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16830,00144,14, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00008,1, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00017,2, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00026,3, ,2,1,3,7,53.9102564103,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00045,5, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00046,6, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00063,7, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00070,8, ,2,1,3,7,53.9102564103,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00074,9, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00083,10, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00093,11, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00108,12, ,2,1,3,7,53.9102564103,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00110,13, ,2,1,3,7,53.9102564103,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,00116,14, ,2,1,3,7,53.9102564103,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00006,1, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00008,2, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00019,3, ,2,1,2,6,175.2358974359,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00027,4, ,2,1,2,6,175.2358974359,1,1,0,0,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00040,5, ,2,1,2,6,175.2358974359,1,1,0,1,0, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00050,6, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,0, , , ,0,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00053,7, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00065,9, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00070,10, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00076,11, ,2,1,2,6,175.2358974359,1,1,1,1,0, , , , ,1,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00078,12, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00092,13, ,2,1,2,6,175.2358974359,1,1,1,0,0, , , , ,0,0,0,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,03,AYAPATA,16844,00108,14, ,2,1,2,6,175.2358974359,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00003,1, ,2,1,2,6,162.719047619,1,1,0,1,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00033,2, ,2,1,2,6,162.719047619,1,1,0,0,0, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00078,3, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,0,0,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00080,4, ,2,1,2,6,162.719047619,1,1,1,1,0, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00089,5, ,2,1,2,6,162.719047619,1,1,0,1,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00115,6, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00128,7, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,1,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00191,8, ,2,1,2,6,162.719047619,1,1,0,1,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00200,9, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,1,1,1,1,0,0,0, , , , ,1,0,1, , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00217,10, ,2,1,2,6,162.719047619,1,1,0,1,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00238,11, ,2,1,2,6,162.719047619,1,1,0,0,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00276,12, ,2,1,2,6,162.719047619,1,1,0,1,1, , , , ,0,0,1,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00304,13, ,2,1,2,6,162.719047619,1,1,1,0,1, , , , ,0,0,1,1, , , ,0,0,1,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,04,COASA,16853,00311,14, ,2,1,2,6,162.719047619,1,1,1,1,1, , , , ,0,0,1,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00003,1, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,0,1,0,1,1, , , , ,1,0,1, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00006,2, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,1,1,1,0,1, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00035,3, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,0,1,0,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00037,4, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,0,0,0,1,1,0,1, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00068,5, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,0,0,0,1,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00069,6, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,1,1,0,1,1, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00086,7, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,0,0,0,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00105,8, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,0,1,0,1,1,0,1, , , , ,0,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00124,9, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,1,1,0,0,1, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00137,10, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,0,0,0,1,1,1,1, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00164,12, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,0,1,0,0,1, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00190,13, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,1,1,0,0,0, , , , ,1,0,0, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16868,00194,14, ,2,1,2,6,175.2358974359,1,0,1, , , , , , , , , , , , , ,1,0,0,1,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,03,CARABAYA,01,MACUSANI,16872,00130,2,1,2,1,2, ,5.7039711,2,1,1,0, ,0,0,1,1,0,0,1, ,1,0,0,0,1,1,0,0,0, ,1,1,0,0,0,0, ,0,0,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00001,1, ,2,1,3,7,58.4027777778,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00014,2, ,2,1,3,7,58.4027777778,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00024,3, ,2,1,3,7,58.4027777778,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00028,4, ,2,1,3,7,58.4027777778,1,1,0,0,1, , , , ,0,0,0,1, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00044,5, ,2,1,3,7,58.4027777778,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00058,6, ,2,1,3,7,58.4027777778,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00063,7, ,2,1,3,7,58.4027777778,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00082,8, ,2,1,3,7,58.4027777778,1,1,1,0,1, , , , ,0,0,0,1, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00086,9, ,2,1,3,7,58.4027777778,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00117,11, ,2,1,3,7,58.4027777778,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00120,12, ,2,1,3,7,58.4027777778,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16901,00140,13, ,2,1,3,7,58.4027777778,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00005,1, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00010,2, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00014,3, ,2,1,3,7,50.0595238095,1,1,1,0,0, , , , ,0,0,0,0, , , ,0,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00019,4, ,2,1,3,7,50.0595238095,1,1,1,0,1, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00038,5, ,2,1,3,7,50.0595238095,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00048,6, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00058,7, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00076,8, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00094,9, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00109,10, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00110,11, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00132,12, ,2,1,3,7,50.0595238095,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00147,13, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00158,14, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00003,1, ,2,1,3,7,50.0595238095,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00004,2, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00005,3, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00012,4, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00013,5, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00020,6, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00028,7, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00039,8, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00047,9, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00055,10, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00057,11, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00066,12, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00067,13, ,2,1,3,7,50.0595238095,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16910,00078,14, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16917,00002,1, ,2,1,3,7,50.0595238095,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,1,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16917,00017,2, ,2,1,3,7,50.0595238095,1,1,0,0,1, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16917,00032,3, ,2,1,3,7,50.0595238095,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16917,00037,4, ,2,1,3,7,50.0595238095,1,0,1, , , , , , , , , , , , , ,1,0,0,0,0,0,0, , , , ,0,0,1, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16917,00059,5, ,2,1,3,7,50.0595238095,1,1,1,0,0, , , , ,0,0,0,0, , , ,1,0,0,0,0,0,0, , , , ,0,0,0, , ,00
2014,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16917,00064,6, ,2,1,3,7,50.0595238095,1,1,0,0,0, , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , ,00
