ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2021,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00099,13,1,2,6,170.00873015873,1,1,1,0,0,0,60,30, , ,1,1,85,0,130,0,0,0,0,140,445,1300,0,75,40,0,210,0,0,0,0, , , , ,0,0,0,0,0,100,1725,2170, 
2021,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,00103,14,1,2,6,170.00873015873,1,1,1,0,0,0,270,180, , ,3,2,100,0,284,0,0,0,0,360,1194,2340,0,0,60,0,20,0,0,0,0, , , , ,150,0,0,0,0,250,2820,4014, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00001,1,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,87,0,0,0,0,660,747,2780,80,50,50,20,0,0,0,0,0, , , , ,0,0,0,0,0,258,3238,3985, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00014,2,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,360,0,75,0,0,0,0,150,585,3950,60,40,145,108,80,0,0,0,0, , , , ,0,0,0,0,0,120,4503,5088, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00017,3,1,2,6,183.086324786325,1,1,1,0,0,0,1200,0, , ,6, ,0,0,189,0,0,0,0,1980,3369,9040,20,36,55,10,0,0,0,0,0, , , , ,0,0,0,0,0,1180,10341,13710, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00026,4,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,246,0,0,0,0,135,381,800,6,0,7,0,0,0,0,0,0, , , , ,0,0,0,0,0,54,867,1248, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00050,6,1,2,6,183.086324786325,1,1,1,0,0,0,900,0, , ,15, ,0,0,189,0,0,0,0,300,1389,300,100,100,380,50,0,0,0,0,0, , , , ,324,0,0,0,0,490,1744,3133, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00059,7,1,2,6,183.086324786325,1,1,1,0,0,0,600,0, , ,10, ,0,0,130,0,0,0,0,0,730,400,30,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,15,465,1195, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00069,8,1,2,6,183.086324786325,1,1,1,0,0,0,60,30, , ,1,1,0,0,189,0,0,0,0,210,489,3200,10,0,60,0,0,0,0,0,0, , , , ,96,0,0,0,0,58,3424,3913, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00084,9,1,2,6,183.086324786325,1,1,1,0,0,0,2700,0, , ,30, ,0,0,87,0,0,0,0,1500,4287,925,120,50,325,15,100,0,0,0,0, , , , ,72,0,0,0,0,100,1707,5994, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00098,10,1,2,6,183.086324786325,1,1,1,0,0,0,90,0, , ,1, ,0,0,65,0,0,0,0,190,345,800,20,50,56,0,0,0,0,0,0, , , , ,0,0,0,0,0,25,951,1296, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00112,11,1,2,6,183.086324786325,1,1,1,100,0,0,60,0, , ,1, ,0,0,18,0,0,0,0,80,258,600,20,10,0,8,0,0,0,0,0, , , , ,48,0,0,0,0,25,711,969, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00128,12,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,284,0,0,0,0,150,434,281,0,0,0,12,0,0,0,0,0, , , , ,0,0,0,0,0,10,303,737, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00129,13,1,2,6,183.086324786325,1,1,1,150,0,0,240,0, , ,4, ,0,0,0,0,0,0,0,880,1270,750,20,50,10,75,0,0,0,0,0, , , , ,180,0,0,0,0,725,1810,3080, 
2021,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,00142,14,1,2,6,183.086324786325,1,1,1,0,0,0,0,0, , , , ,0,0,7,0,0,0,0,50,57,400,20,10,28,0,0,0,0,0,0, , , , ,0,0,0,0,0,70,528,585, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00011,1,1,2,6,170.00873015873,1,1,1,0,0,0,400,360, , ,2,3,0,0,284,0,0,0,0,540,1584,1400,0,67,100,10,0,0,0,0,0, , , , ,0,0,0,0,0,460,2037,3621, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00015,2,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,0,0,400,600,265,0,0,40,0,0,0,0,0,0, , , , ,0,0,0,0,0,72,377,977, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00020,3,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,568,0,0,0,0,80,648,3105,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,3125,3773, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00029,4,1,2,6,170.00873015873,1,1,1,0,0,0,2400,960, , ,4,2,0,0,568,0,0,0,26,785,4739,5344,75,43,170,4,120,0,0,0,0, , , , ,7680,0,0,0,0,226,13662,18401, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00038,5,1,2,6,170.00873015873,1,1,1,0,0,0,50,50, , ,1,1,0,0,473,0,0,0,80,510,1163,2230,100,40,190,15,10,0,0,0,0, , , , ,1500,30,0,0,0,980,5095,6258, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00047,6,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,215,0,0,0,0,0,215,3200,0,0,0,0,0,0,0,0,0, , , , ,90,0,0,0,0,0,3290,3505, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00057,7,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,94,0,0,0,0,0,94,520,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,520,614, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00065,8,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,284,0,0,0,0,160,444,1700,25,24,480,0,0,0,0,0,0, , , , ,600,0,0,0,0,114,2943,3387, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00074,9,1,2,6,170.00873015873,1,1,1,0,0,0,400,160, , ,4,4,0,0,0,0,0,0,0,180,740,1675,0,35,390,0,50,0,0,0,0, , , , ,0,0,0,0,0,0,2150,2890, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00085,10,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,140,140,800,15,15,180,15,0,0,0,0,0, , , , ,0,0,0,0,0,40,1065,1205, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00094,11,1,2,6,170.00873015873,1,1,1,0,0,0,200,240, , ,2,3,200,0,284,0,0,0,0,0,924,2650,125,50,350,20,100,0,0,0,0, , , , ,4594,0,0,0,0,70,7959,8883, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00105,12,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,200,0,0,50,25,280,555,6900,0,24,650,20,0,0,0,0,0, , , , ,0,0,0,0,0,80,7674,8229, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00115,13,1,2,6,170.00873015873,1,1,1,2700,0,0,200,140, , ,1,2,0,0,380,0,0,0,35,360,3815,400,0,52,80,35,110,0,0,0,0, , , , ,796,0,0,0,0,100,1573,5388, 
2021,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00116,14,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,189,0,0,0,0,80,269,590,30,0,47,30,0,0,0,0,0, , , , ,0,0,0,0,0,20,717,986, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00005,1,1,2,6,170.00873015873,1,1,1,600,0,0,0,0, , , , ,0,0,350,0,0,0,0,60,1010,400,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,420,1430, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00019,2,1,2,6,170.00873015873,1,1,1,60,0,0,0,0, , , , ,0,0,100,0,0,0,0,100,260,630,0,40,0,0,0,0,0,0,0, , , , ,48,0,0,0,0,25,743,1003, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00033,3,1,2,6,170.00873015873,1,1,1,0,0,0,720,0, , ,8, ,0,0,0,0,0,0,0,300,1020,2100,0,50,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,80,2280,3300, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00037,4,1,2,6,170.00873015873,1,1,1,40,0,0,0,0, , , , ,0,0,30,0,0,0,0,0,70,300,0,10,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,330,400, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00041,5,1,2,6,170.00873015873,1,1,1,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,60,260,300,0,20,20,0,0,0,0,0,0, , , , ,90,0,0,0,0,20,450,710, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00048,6,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,75,75, , , , , , , , , , , , , , , , , , , , , ,75, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00052,7,1,2,6,170.00873015873,1,1,1,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,300,500,1500,0,40,0,0,160,0,0,0,0, , , , ,0,0,0,0,0,50,1750,2250, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00067,8,1,2,6,170.00873015873,1,1,1,0,0,0,300,0, , ,2, ,0,0,477,0,0,0,0,100,877,1500,0,40,0,0,25,0,0,0,0, , , , ,306,0,0,0,0,50,1921,2798, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00079,9,1,2,6,170.00873015873,1,1,1,0,0,0,352,0, , ,2, ,0,0,0,0,0,0,0,315,667,750,0,9,10,0,0,0,0,0,0, , , , ,303,0,0,0,0,16,1088,1755, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00091,10,1,2,6,170.00873015873,1,1,1,0,0,0,150,50, , ,3,1,0,0,250,0,0,0,0,90,540,300,0,25,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,345,885, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00105,11,1,2,6,170.00873015873,1,1,1,0,0,0,240,0, , ,2, ,0,0,479,0,0,0,0,300,1019,720,0,24,0,0,40,0,0,0,0, , , , ,0,0,0,0,0,20,804,1823, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00115,12,1,2,6,170.00873015873,1,1,1,0,0,0,250,1000, , ,5,5,0,0,151,0,0,0,0,0,1401,300,25,20,30,0,0,0,0,0,0, , , , ,300,0,0,0,0,30,705,2106, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00126,13,1,2,6,170.00873015873,1,1,1,0,0,0,840,0, , ,6, ,0,0,0,0,0,0,0,500,1340,3000,0,50,48,80,280,0,0,0,0, , , , ,903,0,0,0,0,100,4461,5801, 
2021,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,00140,14,1,2,6,170.00873015873,1,1,1,0,0,0,450,0, , ,3, ,0,0,180,0,0,0,0,135,765,800,0,15,15,10,50,0,0,0,0, , , , ,360,0,0,0,0,100,1350,2115, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00001,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,1060,0,0,0,0,60,1120,3000,0,50,100,100,0,0,0,0,0, , , , ,450,0,0,0,0,0,3700,4820, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00010,2,1,2,6,170.00873015873,1,1,1,0,0,0,1000,0, , ,5, ,0,0,400,0,0,0,0,120,1520,1200,0,0,0,0,950,0,0,0,0, , , , ,0,0,0,0,0,0,2150,3670, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00015,3,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,40,0,0,0,0,0,40,400,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,400,440, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00028,4,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,160,0,0,0,0,0,160,300,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,350,510, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00029,5,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,480,0,0,0,0,0,480,500,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,500,980, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00031,6,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,130,0,0,0,0,60,190,700,70,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,770,960, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00043,7,1,2,6,170.00873015873,1,1,1,110,0,0,225,200, , ,3,2,0,0,320,0,0,100,0,180,1135,1040,15,0,30,20,100,0,0,0,0, , , , ,0,0,0,0,0,50,1255,2390, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00051,8,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,0,80,400,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,430,510, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00060,9,1,2,6,170.00873015873,1,1,1,0,0,0,160,0, , ,2, ,0,0,80,300,0,0,30,200,770,1000,12,0,0,0,0,0,0,0,0, , , , ,225,0,0,0,0,35,1272,2042, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00062,10,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,87,0,0,0,0,120,207,350,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,360,567, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00077,11,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,284,0,0,0,0,60,344,500,0,0,105,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,615,959, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00080,12,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,174,0,0,0,0,60,234,600,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,600,834, 
2021,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,00105,14,1,2,6,170.00873015873,1,1,1,200,0,0,150,45, , ,2,1,0,0,360,0,0,0,0,300,1055,1185,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,1235,2290, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00005,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,362,0,0,0,0,450,812,1260,64,0,0,0,300,0,0,0,0, , , , ,0,0,0,0,0,50,1674,2486, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00013,2,1,2,6,170.00873015873,1,1,1,300,0,0,0,0, , , , ,0,0,284,0,0,0,0,120,704,600,30,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,12,642,1346, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00022,3,1,2,6,170.00873015873,1,1,1,0,0,0,120,0, , ,2, ,0,0,22,0,0,0,0,408,550,500,21,7,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,56,584,1134, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00031,4,1,2,6,170.00873015873,1,1,1,360,0,0,100,0, , ,2, ,0,0,20,0,0,0,0,100,580,380,200,0,10,0,30,0,0,0,0, , , , ,0,0,0,0,0,100,720,1300, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00035,5,1,2,6,170.00873015873,1,1,1,0,0,0,440,0, , ,4, ,0,0,171,0,0,0,0,200,811,600,50,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,660,1471, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00039,6,1,2,6,170.00873015873,1,1,1,0,0,0,480,0, , ,2, ,0,0,280,0,0,0,0,800,1560,500,160,0,30,0,50,0,0,0,0, , , , ,0,0,0,0,0,60,800,2360, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00048,7,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,64,0,0,0,0,150,214,300,30,0,0,0,20,0,0,0,0, , , , ,0,0,0,0,0,15,365,579, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00062,8,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,108,0,0,0,0,500,608,1240,45,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,160,1445,2053, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00070,9,1,2,6,170.00873015873,1,1,1,200,0,0,0,0, , , , ,0,0,199,0,0,0,240,0,639,1000,70,0,25,0,0,0,0,0,0, , , , ,0,0,0,0,0,80,1175,1814, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00085,10,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,108,0,0,0,0,65,173,1200,15,0,10,0,0,0,0,0,0, , , , ,864,0,0,0,0,30,2119,2292, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00090,11,1,2,6,170.00873015873,1,1,1,120,0,0,0,0, , , , ,0,0,0,0,0,0,0,300,420,400,7,0,0,0,35,0,0,0,0, , , , ,0,0,0,0,0,80,522,942, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00101,12,1,2,6,170.00873015873,1,1,1,0,0,0,2160,0, , ,8, ,0,0,454,0,0,0,0,245,2859,1000,150,0,0,0,200,0,0,0,0, , , , ,0,0,0,0,0,150,1500,4359, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00104,13,1,2,6,170.00873015873,1,1,1,0,0,0,1260,0, , ,7, ,0,0,378,0,0,0,0,700,2338,1000,160,0,0,0,320,0,0,960,0, , ,1, ,0,0,0,0,0,84,2524,4862, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17194,00107,14,1,2,6,170.00873015873,1,1,1,150,0,0,165,0, , ,1, ,0,0,0,0,0,0,0,82,397,480,50,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,18,548,945, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00003,1,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,80,0,0,0,0,50,130, , , , , , , , , , , , , , , , , , , , , ,130, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00004,2,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,50,50,800,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,800,850, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00019,3,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,479,0,0,0,20,450,949,400,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,430,1379, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00034,4,1,2,6,170.00873015873,1,1,1,0,0,0,700,0, , ,4, ,0,0,1363,0,0,0,0,1680,3743,3000,0,50,200,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,3300,7043, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00035,5,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,87,0,0,0,0,300,387,400,0,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,430,817, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00048,6,1,2,6,170.00873015873,1,1,1,0,0,0,70,0, , ,1, ,0,0,120,0,0,0,12,240,442,900,0,30,70,0,60,0,0,0,0, , , , ,60,0,0,0,0,20,1140,1582, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00065,7,1,2,6,170.00873015873,1,1,1,0,0,0,0,70, , , ,1,0,0,0,0,0,0,30,400,500,1000,0,20,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,1090,1590, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00066,8,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,100,0,0,0,60,230,390,600,0,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,660,1050, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00085,9,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,300,0,0,0,50,300,650,1000,0,30,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,1130,1780, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00090,10,1,2,6,170.00873015873,1,1,1,0,0,0,960,0, , ,6, ,0,0,120,0,0,230,0,450,1760,500,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,510,2270, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00102,11,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,100,100,500,15,0,20,0,0,0,0,0,0, , , , ,0,0,0,0,0,10,545,645, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00115,12,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,80,0,0,0,30,500,610,2300,0,0,200,0,40,0,0,0,0, , , , ,0,0,0,0,0,10,2550,3160, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00123,13,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,120,0,0,0,0,200,320,500,0,0,30,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,550,870, 
2021,21,PUNO,02,AZANGARO,03,ARAPA,17195,00135,14,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,265,0,0,0,0,180,445,600,0,0,70,30,70,0,0,0,0, , , , ,0,0,0,0,0,15,785,1230, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00004,1,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,45,0,0,0,0,200,245,400,20,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,30,450,695, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00006,2,1,2,6,170.00873015873,1,1,1,150,0,0,0,0, , , , ,0,0,45,0,0,0,0,60,255,500,20,0,0,10,20,0,0,0,0, , , , ,0,0,0,0,0,40,590,845, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00015,3,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,95,0,0,0,0,71,166,500,30,0,0,0,0,0,0,0,0, , , , ,100,0,0,0,0,30,660,826, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00024,4,1,2,6,170.00873015873,1,1,0,0,0,0,0,0, , , , ,0,0,60,0,0,0,0,80,140, , , , , , , , , , , , , , , , , , , , , ,140, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00029,5,1,2,6,170.00873015873,1,1,1,0,0,0,260,0, , ,2, ,0,0,94,0,0,0,0,140,494,800,20,0,0,0,0,0,0,0,0, , , , ,124,0,0,0,0,30,974,1468, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00034,6,1,2,6,170.00873015873,1,1,1,0,0,0,260,0, , ,2, ,0,0,75,0,0,0,0,50,385,800,0,0,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,20,840,1225, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00043,7,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,35,0,0,0,0,60,95,800,20,0,0,10,0,0,0,0,0, , , , ,0,0,0,0,0,20,850,945, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00053,8,1,2,6,170.00873015873,1,1,1,150,0,0,0,0, , , , ,0,0,70,0,0,0,0,80,300,700,110,0,0,20,0,0,0,0,0, , , , ,168,0,0,0,0,40,1038,1338, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00064,9,1,2,6,170.00873015873,1,1,1,10,0,0,0,0, , , , ,0,0,0,0,0,0,0,60,70,500,20,0,0,20,0,0,0,0,0, , , , ,0,0,0,0,0,30,570,640, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00066,10,1,2,6,170.00873015873,1,1,0,0,0,0,0,260, , , ,2,0,0,0,0,0,0,0,100,360, , , , , , , , , , , , , , , , , , , , , ,360, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00080,11,1,2,6,170.00873015873,1,1,1,0,0,0,0,0, , , , ,0,0,0,0,0,30,0,25,55,2000,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,2000,2055, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00091,12,1,2,6,170.00873015873,1,1,1,80,0,0,0,0, , , , ,0,0,40,0,0,0,0,300,420,800,0,0,0,30,0,0,0,0,0, , , , ,0,0,0,0,0,30,860,1280, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00103,13,1,2,6,170.00873015873,1,1,1,50,0,0,240,0, , ,2, ,0,0,0,0,0,0,0,120,410,800,30,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,850,1260, 
2021,21,PUNO,02,AZANGARO,06,CHUPA,17207,00107,14,1,2,6,170.00873015873,1,1,1,100,0,0,390,240, , ,2,2,0,0,140,0,0,0,0,150,1020,400,30,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,20,450,1470, 
